member_id,display_as,gender,party,party_simple,mp_final_relig,ass_suicide_2nd,ass_suicide_3rd,lgbt,ethnic_mp,relig_christian,relig_muslim,relig_jewish,relig_sikh,mp_swear,mp_swear_book,mp_inferred_relig,elected,majority,constituency_type,cen_claimant,cen_eth_white,cen_rel_christian,cen_rel_buddhist,cen_rel_hindu,cen_rel_jewish,cen_rel_muslim,cen_rel_sikh,cen_rel_no religion,cen_qual_none,cen_qual_grad,cen_disab_some
5010,Damien Egan,M,Labour,Labour,Jewish,Yes,TBC,Yes,No,0,0,1,0,Oath,Torah,Other Religion,Re-elected,0.159356,Borough,4.071523,0.788172,0.362561,0.005458,0.006278,0.000962,0.083197,0.009944,0.458984,0.180361,0.320195,0.185478
5011,Gen Kitchen,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Re-elected,0.070749,County,4.146588,0.86604,0.458483,0.003352,0.025956,0.000774,0.017642,0.002845,0.426649,0.216918,0.240046,0.178721
5025,Chris Webb,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Re-elected,0.088407,Borough,6.756816,0.940272,0.496102,0.003527,0.004359,0.001681,0.016559,0.00074,0.419194,0.251927,0.221156,0.253086
5028,Lewis Atkinson,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.079756,Borough,5.197855,0.895211,0.52802,0.003059,0.004209,0.00037,0.042397,0.003706,0.366891,0.221421,0.281456,0.23047
5029,Emma Foody,F,Labour (Co-op),Labour,Catholic,Yes,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.16818,County,3.04328,0.96426,0.481839,0.002061,0.003708,0.00057,0.006732,0.00174,0.451432,0.174485,0.289542,0.198339
5030,Simon Opher,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.146178,County,2.14142,0.966268,0.465471,0.004343,0.001979,0.001114,0.003031,0.000656,0.450016,0.14057,0.375041,0.173577
5031,Mark Ferguson,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.138113,Borough,5.068311,0.911372,0.485676,0.003052,0.00395,0.028628,0.028597,0.002429,0.394781,0.211818,0.29907,0.209543
5032,Tom Gordon,M,Liberal Democrat,Lib Dem,None,Yes,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.105676,County,1.816002,0.948489,0.534107,0.003182,0.002975,0.002382,0.00677,0.00088,0.37899,0.134789,0.40887,0.161076
5033,Josh MacAlister,M,Labour,Labour,None,Yes,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.181508,County,2.998368,0.981889,0.638613,0.001988,0.000709,0.000301,0.003826,0.000312,0.298057,0.216101,0.251481,0.212068
5034,Josh Newbury,M,Labour,Labour,None,No,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.040598,County,3.496937,0.966256,0.524349,0.002209,0.001612,0.000289,0.003442,0.00377,0.410808,0.219865,0.227309,0.202201
5035,Will Stone,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.056034,County,3.200213,0.867933,0.455796,0.005733,0.015687,0.000724,0.019277,0.006072,0.435137,0.171523,0.263667,0.161165
5036,Jodie Gosling,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.048425,County,4.39476,0.876415,0.481495,0.006373,0.016243,0.000271,0.035352,0.014766,0.38522,0.217961,0.254966,0.186272
5037,Lola McEvoy,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.032516,County,4.427768,0.940975,0.514535,0.003297,0.004448,0.000339,0.018521,0.004284,0.401436,0.198889,0.279591,0.199191
5038,Anneliese Midgley,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.254558,Borough,5.521061,0.958591,0.670271,0.001592,0.002201,0.000513,0.005555,0.000235,0.268939,0.277527,0.226018,0.234923
5039,Kanishka Narayan,M,Labour,Labour,Hindu,Yes,TBC,No,Yes,0,0,0,0,Oath,Bhagwad Gita,Other Religion,Elected,0.056617,County,3.824209,0.95189,0.432985,0.002935,0.002119,0.001112,0.008285,0.00107,0.489718,0.164687,0.342854,0.205869
5040,Liz Jarvis,F,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.022097,Borough,2.387018,0.908567,0.456444,0.004233,0.013468,0.000866,0.013425,0.010518,0.440048,0.136567,0.342353,0.159918
5041,Shaun Davies,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.109771,Borough,4.701321,0.890004,0.451116,0.002662,0.008712,0.00042,0.013111,0.016927,0.44751,0.211277,0.240965,0.201397
5042,Pam Cox,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.104879,Borough,3.888258,0.835372,0.417678,0.00845,0.01829,0.001574,0.027457,0.001111,0.456987,0.151159,0.332932,0.169797
5043,Lillian Jones,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.068594,County,3.667196,0.97649,0.378081,0.001358,0.000449,0.000595,0.006549,0.001003,0.551711,0.209353,0.248237,0.26293
5044,Adam Thompson,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.081943,County,3.737958,0.951815,0.408132,0.002375,0.005075,0.000336,0.004613,0.003289,0.516617,0.205348,0.244575,0.198596
5045,Jonathan Brash,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.107759,County,4.965829,0.964587,0.52519,0.001949,0.002404,0.000292,0.013137,0.001798,0.400648,0.231449,0.248052,0.228996
5046,Andrew Ranger,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.084646,County,3.2971,0.953805,0.508428,0.00325,0.002977,0.000394,0.013353,0.000696,0.402039,0.204278,0.30176,0.199978
5047,James Naish,M,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.09381,County,2.127869,0.886286,0.433685,0.003302,0.017937,0.002484,0.025509,0.011143,0.44389,0.118187,0.462379,0.158315
5048,Antonia Bance,F,Labour,Labour,Christian,No,TBC,Yes,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.045683,Borough,7.093888,0.705538,0.451134,0.002193,0.02179,0.000158,0.076872,0.077433,0.312058,0.310206,0.189365,0.196963
5049,Michelle Scrogham,F,Labour,Labour,None,No,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.071006,County,2.920997,0.973785,0.543527,0.004096,0.001375,0.00039,0.004013,0.000277,0.384519,0.175948,0.276856,0.209012
5050,Lewis Cocking,M,Conservative,Con,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.038,County,3.474376,0.822265,0.528609,0.004622,0.010877,0.003598,0.039569,0.00155,0.335821,0.2048,0.277669,0.143624
5051,Kevin Bonavia,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.093243,County,3.496175,0.839543,0.440723,0.004211,0.014524,0.002361,0.029228,0.003421,0.443254,0.164832,0.310897,0.17072
5052,Patrick Hurley,M,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.078611,County,3.619404,0.953713,0.594294,0.002763,0.003307,0.001838,0.010599,0.000246,0.326565,0.182149,0.312453,0.218017
5053,Natalie Fleet,F,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.081897,County,3.325622,0.973812,0.483622,0.001737,0.001587,0.000499,0.002945,0.001418,0.44775,0.239982,0.22212,0.229686
5054,Calvin Bailey,M,Labour,Labour,Christian,Yes,TBC,No,Yes,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.195325,Borough,6.428668,0.519511,0.38759,0.007045,0.023404,0.009092,0.222108,0.010423,0.265879,0.161153,0.47191,0.126675
5055,Max Wilkinson,M,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.094689,Borough,2.89968,0.912692,0.449704,0.004801,0.009521,0.001727,0.014312,0.001607,0.448696,0.12698,0.44766,0.158569
5056,Jen Craft,F,Labour,Labour,Catholic,No,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.088211,Borough,5.255754,0.711788,0.522581,0.004644,0.017085,0.00125,0.063058,0.014395,0.318765,0.211358,0.288165,0.136398
5057,Douglas McAllister,M,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.087008,County,4.162184,0.966072,0.504221,0.001717,0.001181,0.000372,0.008441,0.001148,0.417501,0.213253,0.216111,0.278374
5058,Juliet Campbell,F,Labour,Labour,None,No,TBC,No,Yes,0,0,0,0,Affirm,No text,None,Elected,0.119293,County,3.108586,0.890233,0.418103,0.004453,0.010461,0.001185,0.022476,0.00789,0.472394,0.173767,0.346216,0.191187
5059,Gurinder Singh Josan,M,Labour,Labour,Sikh,No,TBC,No,Yes,0,0,0,1,Oath,No text,None,Elected,0.153548,Borough,8.272004,0.473989,0.357788,0.00255,0.022716,0.000183,0.19832,0.133087,0.227234,0.284494,0.248144,0.168606
5060,Josh Simons,M,Labour,Labour,Jewish,Yes,TBC,No,No,0,0,1,0,Affirm,No text,None,Elected,0.070445,Borough,3.209791,0.966536,0.65284,0.002249,0.002094,0.000223,0.008337,0.000213,0.286263,0.21095,0.246844,0.198782
5061,Andrew Lewin,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.050479,County,3.150458,0.783996,0.465591,0.00764,0.032484,0.008818,0.032923,0.003842,0.374919,0.142945,0.373229,0.150823
5062,Nick Timothy,M,Conservative,Con,Catholic,No,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.04209,County,2.427792,0.908114,0.481963,0.004105,0.003766,0.00121,0.012662,0.000635,0.426245,0.225515,0.265706,0.15808
5063,Johanna Baxter,F,Labour,Labour,None,No,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.091192,County,3.551549,0.950531,0.441241,0.001498,0.002476,0.000489,0.011583,0.0022,0.475511,0.181009,0.283467,0.262385
5064,Steve Race,M,Labour,Labour,Christian,Yes,TBC,Yes,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.175958,Borough,2.431663,0.894164,0.384971,0.005811,0.005802,0.00176,0.022675,0.001327,0.493589,0.133095,0.342146,0.185077
5065,Rachel Taylor,F,Labour,Labour,None,Yes,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.031512,County,3.327211,0.923166,0.525933,0.002359,0.007698,0.000384,0.007388,0.024235,0.377618,0.230844,0.236007,0.191764
5066,Steve Darling,M,Liberal Democrat,Lib Dem,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.070211,Borough,3.348526,0.956966,0.48172,0.004109,0.001858,0.000939,0.006312,0.00046,0.433913,0.200837,0.252364,0.238642
5067,Tony Vaughan,M,Labour,Labour,None,Yes,TBC,No,Yes,0,0,0,0,Affirm,No text,None,Elected,0.053229,County,4.607413,0.919408,0.472145,0.010966,0.016694,0.001274,0.011064,0.000403,0.421237,0.201598,0.266977,0.223645
5068,Shivani Raja,F,Conservative,Con,Hindu,No,TBC,No,Yes,0,0,0,0,Oath,Bhagwad Gita,Other Religion,Elected,0.057811,Borough,6.136729,0.201078,0.148977,0.002471,0.375502,0.000385,0.256367,0.068332,0.101519,0.330201,0.230915,0.139818
5069,Torsten Bell,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.114702,County,5.040944,0.865828,0.370938,0.005022,0.005883,0.000947,0.056025,0.001837,0.479238,0.209441,0.301196,0.239452
5070,Lisa Smart,F,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.089229,County,2.869976,0.944193,0.510016,0.002986,0.003081,0.001313,0.014134,0.00108,0.409995,0.157745,0.334214,0.189783
5071,Paul Waugh,M,Labour (Co-op),Labour,None,No,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.01986,County,8.279155,0.630608,0.384636,0.001603,0.002507,0.000671,0.3019,0.000739,0.260376,0.243753,0.260331,0.18617
5072,Andrew Snowden,M,Conservative,Con,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - Old and New Testament,Christian,Elected,0.007276,County,2.846461,0.963096,0.615507,0.003344,0.002981,0.003095,0.006865,0.000727,0.312869,0.1588,0.346259,0.20194
5073,Marie Goldman,F,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.061751,Borough,3.169203,0.851653,0.457094,0.005774,0.023086,0.002117,0.027917,0.001763,0.418207,0.144173,0.361669,0.143841
5074,Paul Foster,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.088545,County,2.390962,0.957227,0.627341,0.002439,0.006588,0.000665,0.008531,0.000507,0.300093,0.154797,0.330839,0.18548
5075,Deirdre Costigan,F,Labour,Labour,None,Yes,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.200753,Borough,7.178829,0.306774,0.302533,0.006325,0.102048,0.001833,0.193167,0.187123,0.146939,0.218954,0.385107,0.122921
5076,Blair McDougall,M,Labour,Labour,None,No,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.112843,County,1.863833,0.874726,0.45559,0.002603,0.012942,0.015607,0.054641,0.006383,0.380228,0.116245,0.445834,0.197486
5077,Jacob Collier,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.029054,County,4.102239,0.852195,0.493091,0.002701,0.003066,0.000267,0.095321,0.003199,0.341298,0.20774,0.274908,0.170362
5078,Pippa Heylings,F,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.13761,County,1.777363,0.864432,0.458403,0.006606,0.018053,0.003403,0.020436,0.001649,0.414099,0.122615,0.490667,0.150164
5079,Joani Reid,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.118525,County,2.244858,0.961931,0.430331,0.001408,0.002357,0.001085,0.010555,0.002514,0.487239,0.148656,0.29568,0.235672
5080,Alan Strickland,M,Labour,Labour,Christian,No,TBC,Yes,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.122398,County,3.695629,0.978195,0.540342,0.001767,0.001196,0.000434,0.003777,0.001291,0.397266,0.213528,0.259603,0.232268
5081,Joe Morris,M,Labour,Labour,Catholic,Yes,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.04858,County,2.320783,0.966885,0.555821,0.002846,0.004258,0.000652,0.006354,0.00366,0.368009,0.148062,0.391915,0.183118
5082,Jake Richards,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.014368,County,3.249012,0.952466,0.519526,0.001941,0.001766,0.000283,0.01945,0.00193,0.402468,0.206676,0.255198,0.201223
5083,Bobby Dean,M,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.106304,Borough,4.02309,0.686318,0.458543,0.008237,0.063887,0.001647,0.062935,0.002009,0.338187,0.161036,0.373912,0.151304
5084,Elsie Blundell,F,Labour,Labour,Christian,No,TBC,No,No,1,0,0,0,Oath,Bible - KJV,Christian,Elected,0.082942,County,5.899161,0.820042,0.522741,0.001857,0.002935,0.001168,0.104123,0.000869,0.315843,0.226786,0.263568,0.19503
5085,Llinos Medi,F,Plaid Cymru,Nats,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - Welsh,Christian,Elected,0.011987,County,3.792138,0.981242,0.515179,0.002236,0.0009,0.000436,0.004762,0.000436,0.407468,0.179712,0.322764,0.206821
5086,Josh Babarinde,M,Liberal Democrat,Lib Dem,None,Yes,TBC,Yes,Yes,0,0,0,0,Affirm,No text,None,Elected,0.168122,Borough,4.709579,0.908163,0.459001,0.005586,0.005045,0.001839,0.022274,0.000413,0.431908,0.184064,0.298082,0.215556
5087,Tom Collins,M,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - Old and New Testament,Christian,Elected,0.094967,Borough,4.141015,0.899961,0.488635,0.003533,0.004169,0.000491,0.040695,0.001617,0.395529,0.173689,0.337262,0.175168
5088,Sarah Coombes,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.129065,Borough,7.203402,0.543837,0.398519,0.003319,0.039571,0.000271,0.116739,0.13841,0.239422,0.272208,0.239688,0.168972
5089,Ben Obese-Jecty,M,Conservative,Con,None,No,TBC,No,Yes,0,0,0,0,Affirm,No text,None,Elected,0.018957,County,2.364484,0.911961,0.476891,0.003963,0.005314,0.001231,0.019147,0.001815,0.427487,0.151598,0.350007,0.16172
5090,Tom Morrison,M,Liberal Democrat,Lib Dem,None,No,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.164487,Borough,2.097028,0.82637,0.48718,0.003645,0.014475,0.009887,0.087205,0.002912,0.338797,0.126284,0.440731,0.1586
5091,Nigel Farage,M,Reform UK,Reform UK,Christian,No,TBC,No,No,1,0,0,0,Oath,Bible - KJV,Christian,Elected,0.107419,County,4.935359,0.960943,0.504481,0.002933,0.002057,0.00167,0.004644,0.000285,0.419349,0.289568,0.181528,0.258343
5092,David Baines,M,Labour,Labour,Catholic,No,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.161215,County,3.858589,0.968923,0.623343,0.002306,0.002266,0.00029,0.007028,0.000319,0.314611,0.212909,0.269798,0.222025
5093,Alison Taylor,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.089068,Borough,3.426429,0.924926,0.435856,0.002103,0.005612,0.000322,0.024563,0.007394,0.458101,0.173604,0.295923,0.249995
5094,Julie Minns,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.066784,County,2.737739,0.967108,0.527434,0.003166,0.003322,0.000409,0.008377,0.000292,0.396034,0.202188,0.273075,0.190361
5095,Kirith Entwistle,F,Labour,Labour,Sikh,Yes,TBC,No,Yes,0,0,0,1,Oath,No text,None,Elected,0.083151,Borough,6.782985,0.755105,0.487035,0.001861,0.011701,0.000456,0.170394,0.000772,0.276427,0.22632,0.264596,0.189478
5096,Ian Sollom,M,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.059156,County,2.17765,0.895935,0.431903,0.004551,0.013368,0.002015,0.017966,0.001977,0.462101,0.125963,0.422456,0.147793
5097,Bayo Alaba,M,Labour,Labour,Christian,No,TBC,No,Yes,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.057351,County,5.568045,0.875788,0.420776,0.005232,0.009313,0.009853,0.029599,0.001059,0.457571,0.208328,0.251235,0.192622
5098,Marie Tidball,F,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.124072,County,2.393886,0.96621,0.523495,0.002112,0.001427,0.000595,0.00583,0.001539,0.408654,0.18871,0.30166,0.198171
5099,Miatta Fahnbulleh,F,Labour (Co-op),Labour,Christian,Yes,TBC,No,Yes,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.211128,Borough,7.309731,0.414624,0.464585,0.009842,0.005569,0.003376,0.11305,0.001536,0.324533,0.163954,0.496791,0.143502
5100,Blake Stephenson,M,Conservative,Con,Christian,No,TBC,Yes,No,0,0,0,0,Oath,New Testament,Christian,Elected,0.017507,County,2.064533,0.892604,0.486193,0.003162,0.010289,0.001716,0.015488,0.009707,0.416049,0.130125,0.368922,0.139558
5101,Ashley Fox,M,Conservative,Con,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.018848,County,3.018302,0.962631,0.497732,0.00247,0.00127,0.000494,0.005635,0.000605,0.422634,0.208,0.234648,0.196093
5102,Carla Denyer,F,Green Party,Green Party,None,Yes,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.165888,Borough,2.731023,0.781571,0.239065,0.00944,0.010422,0.005852,0.060698,0.003364,0.58024,0.048242,0.562892,0.139881
5103,Luke Taylor,M,Liberal Democrat,Lib Dem,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.05257,Borough,3.097352,0.6793,0.456937,0.009137,0.076053,0.002227,0.077677,0.002256,0.308292,0.142347,0.421399,0.131183
5104,Gill German,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.015941,County,4.683771,0.959241,0.486287,0.003251,0.002871,0.00054,0.009542,0.00058,0.425955,0.210432,0.289763,0.251048
5105,Jo White,F,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.073796,County,3.646806,0.962737,0.549059,0.00214,0.002418,0.000393,0.006315,0.001603,0.379158,0.219509,0.248707,0.205025
5106,David Burton-Sampson,M,Labour,Labour,Christian,Yes,TBC,Yes,Yes,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.025933,Borough,3.676144,0.889859,0.431417,0.004862,0.011699,0.01129,0.025848,0.001148,0.448892,0.188213,0.280419,0.173322
5107,Linsey Farnsworth,F,Labour,Labour,Catholic,Yes,TBC,No,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.049674,County,3.163652,0.97684,0.438663,0.002181,0.001284,0.000421,0.002425,0.001528,0.490179,0.216873,0.243244,0.209517
5108,Sam Rushworth,M,Labour,Labour,Christian,No,TBC,No,No,1,0,0,0,Affirm,No text,None,Elected,0.094311,County,3.830131,0.980332,0.581152,0.002341,0.001127,0.000282,0.002947,0.000769,0.357765,0.225549,0.25759,0.233605
5109,Chris Bloore,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.011106,County,3.836725,0.906617,0.500901,0.002105,0.003239,0.000617,0.036991,0.003583,0.392509,0.201918,0.271481,0.174508
5110,Euan Stainbank,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.067895,County,2.911602,0.961481,0.382904,0.001851,0.001644,0.000238,0.015015,0.001065,0.537026,0.171684,0.259959,0.247831
5111,Martin Wrigley,M,Liberal Democrat,Lib Dem,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.030399,County,2.393662,0.975908,0.46982,0.003588,0.0009,0.000707,0.003289,0.000268,0.451417,0.161721,0.304705,0.210444
5112,Luke Akehurst,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.080204,County,3.433618,0.976002,0.534348,0.002264,0.001169,0.000263,0.00497,0.002464,0.406255,0.207139,0.262894,0.229412
5113,Claire Hughes,F,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.06942,County,3.344117,0.952343,0.482301,0.003707,0.003046,0.000488,0.013169,0.000303,0.423025,0.160279,0.347366,0.201075
5114,Kirsty McNeill,F,Labour (Co-op),Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.111034,County,2.369644,0.954629,0.318101,0.001948,0.00289,0.000528,0.012049,0.000611,0.605391,0.161168,0.29478,0.228061
5115,Jon Pearce,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.106312,County,2.812136,0.974476,0.485237,0.003651,0.000946,0.000605,0.002628,0.000198,0.444064,0.149445,0.355829,0.184004
5116,Chris McDonald,M,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.113024,County,5.596111,0.917973,0.481588,0.002623,0.002381,0.000313,0.036663,0.002361,0.416082,0.218071,0.251562,0.222921
5117,Sarah Smith,F,Labour,Labour,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.025124,County,6.191716,0.823822,0.50117,0.001978,0.00134,0.000468,0.148204,0.000372,0.290632,0.224702,0.255101,0.208168
5118,Chris Curtis,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.076794,County,4.101711,0.79904,0.423596,0.003775,0.029758,0.001506,0.056505,0.004357,0.419178,0.1536,0.353395,0.157166
5119,Natasha Irons,F,Labour,Labour,None,Yes,TBC,No,Yes,0,0,0,0,Affirm,No text,None,Elected,0.089105,Borough,5.804667,0.552335,0.5035,0.004788,0.043104,0.001557,0.079389,0.003377,0.291204,0.176417,0.365507,0.153262
5120,Shockat Adam,M,Independent,Independent,Muslim,No,TBC,No,Yes,0,1,0,0,Affirm,No text,None,Elected,0.013815,Borough,6.850225,0.389567,0.219087,0.00351,0.08265,0.001911,0.348285,0.037062,0.237892,0.221999,0.307927,0.154105
5121,Henry Tufnell,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,New Testament,Christian,Elected,0.023762,County,3.394265,0.97426,0.488977,0.003594,0.001386,0.000535,0.005356,0.000267,0.429689,0.190576,0.304246,0.223444
5122,Manuela Perteghella,F,Liberal Democrat,Lib Dem,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.094065,County,2.218689,0.953136,0.57096,0.003302,0.004827,0.001315,0.005206,0.004228,0.35015,0.148422,0.392537,0.16466
5123,Polly Billington,F,Labour,Labour,None,No,TBC,Yes,No,0,0,0,0,Affirm,No text,None,Elected,0.093037,Borough,6.112082,0.922083,0.450625,0.004254,0.006519,0.001532,0.01694,0.000581,0.454166,0.217262,0.265736,0.229864
5124,Markus Campbell-Savours,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.067454,County,2.184986,0.981181,0.590391,0.002468,0.000936,0.000463,0.002838,5.14E-05,0.340316,0.187758,0.3155,0.184009
5125,Sorcha Eastwood,F,Alliance,NI,Christian,No,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.035997,County,2.563454,0.971136,0.742952,0.000696,0.001669,0,0.005812,0,0.228908,0.190092,0.367002,0.218123
5126,Dave Robertson,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.010641,County,2.348999,0.959791,0.549699,0.002318,0.002536,0.000541,0.004927,0.004168,0.381154,0.167535,0.341969,0.177975
5127,John Slinger,M,Labour,Labour,None,Yes,TBC,No,No,0,0,0,0,Affirm,No text,None,Elected,0.059118,County,3.00719,0.857011,0.504602,0.00393,0.033078,0.000603,0.018692,0.01329,0.360672,0.164335,0.334658,0.161279
5128,Phil Brickell,M,Labour,Labour,Christian,Yes,TBC,No,No,0,0,0,0,Oath,Bible - KJV,Christian,Elected,0.065992,County,3.883398,0.830683,0.551206,0.002137,0.023385,0.000682,0.097629,0.000865,0.274183,0.176644,0.330564,0.176463
5129,Martin McCluskey,M,Labour,Labour,Catholic,No,TBC,Yes,No,0,0,0,0,Oath,Bible - Jerusalem,Catholic,Elected,0.090851,County,3.19389,0.972191,0.589041,0.001177,0.001499,0.000389,0.006241,0.001055,0.339486,0.193951,0.271945,0.278289
